Numero do Sujeito;1a. Doença;Idade 1a. Doença;Tempo 1a Doença;Sexo;UF Nascimento;UF;Formação;Atividade;Escolaridade;Estado Civil;Religião;Outro Idioma;Análise do Contexto;Autoconfiança;Autocontrole;Conquistar e Manter Pessoas;Empatia;Leitura Corporal;Otimismo com a Vida;Sentido da Vida
18865;Morte;18 - 30 anos;Mais de um ano;Feminino;PR;PR;Enfermeira;Enfermeira gerencial;Pós-Graduação;Divorciado;Católico;Sim;4,77;10,1;15,15;0,76;9,8;18,09;17,17;20,1
18866;Acidente;31 - 49 anos;Meses;Feminino;PR;PR;Técnico de enfermagem;Técnico de enfermagem;Técnico;Divorciado;Evangélico;Sim;6,78;12,12;5,81;5,81;1,76;7,79;15,15;18,09
18867;Doença grave;18 - 30 anos;Mais de um ano;Feminino;PR;PR;Enfermeira;Hu Maringá;Pós-Graduação;Casado;Católico;Não;4,77;4,8;4,8;6,82;4,02;6,78;16,16;18,09
18868;Acidente;18 - 30 anos;Meses;Masculino;PR;PR;Tecnico em administraçao e enfermagem;Tecnico em enfermagem;Ensino Médio;Casado;Católico;Não;4,02;3,03;-1,01;3,03;1,01;1,01;3,03;7,04
18869;Doença grave;18 - 30 anos;Meses;Feminino;PR;PR;Enfermeira;Gerente de risco;Pós-Graduação;União Estável;Outro;Sim;16,08;14,14;17,17;-1,01;-7,04;2,01;-2,02;18,09
18870;Traço de anemia falciforme;Até 6 anos;Alguns dias;Feminino;SP;PR;Tecnica de enfermagem;;Técnico;Casado;Católico;Não;5,03;6,06;4,04;0,76;-1,01;6,03;7,83;8,04
18871;Traumatismo craniano -grave;13 - 17 anos;Meses;Feminino;SP;PR;Enfermeira;Enfermeira;Pós-Graduação;Solteiro;Outro;Sim;3,02;3,03;2,02;7,07;1,76;3,02;6,06;6,78
18872;Acidente;18 - 30 anos;Mais de um ano;Masculino;PR;PR;TECNICO EM ENFERMAGEM;TERCNICO DE ENFERMAGEM;Técnico;Solteiro;Católico;Não;2,76;8,08;14,14;20,2;10,05;9,05;16,16;14,07
18873;Acidente;31 - 49 anos;Semanas;Feminino;PR;PR;enfermeira;enfermeira;Pós-Graduação;Viúvo;Evangélico;Não;1,76;4,04;6,82;5,81;5,78;0;2,78;8,04
18874;Depressão;18 - 30 anos;Mais de um ano;Masculino;PR;PR;Técnico em enfermagem;Técnico em enfermagem;Superior Incompleto;Solteiro;Evangélico;Sim;4,77;4,04;5,81;7,83;15,08;5,78;10,1;8,79
18875;Acidente;7 - 12 anos;Semanas;Feminino;PR;PR;ENFERMEIRA;ENFERMEIRA;Pós-Graduação;Casado;Católico;Sim;5,03;13,13;2,02;6,82;0,75;-1,01;14,14;18,09
18876;Bati o carro;18 - 30 anos;Semanas;Masculino;RR;PR;TEC EM Enfermagem;Hospital Maringá e HUM;Superior Incompleto;Solteiro;Católico;Não;1,01;6,06;-1,01;-3,03;-1,01;3,02;5,05;0
18877;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PR;PR;técnico de enfermagem;técnico de enfermagem;Ensino Médio;Divorciado;Católico;Não;8,79;8,84;17,17;7,83;6,78;17,09;14,14;19,1
18878;Hérnia de disco;31 - 49 anos;Meses;Feminino;PR;PR;TEC.de enfermagem;TEC de enfermagem;Superior Completo;União Estável;Católico;Não;3,77;5,81;2,78;7,83;5,78;3,77;7,83;17,09
18879;ITU;18 - 30 anos;Alguns dias;Feminino;PR;AC;Enfermeiro;;Superior Completo;Solteiro;Evangélico;Não;12,06;12,12;20,2;14,14;13,07;13,07;18,18;19,1
18880;perdas familiares;18 - 30 anos;Um ano;Feminino;PR;PR;Enfermeira;Enfermagem;Pós-Graduação;Casado;Católico;Não;9,05;15,15;19,19;16,16;8,79;3,77;15,15;17,09
18881;Nódulo de tireoide;31 - 49 anos;Meses;Feminino;AC;PR;Enfermeira;HURM Enfermeira da cirúrgica;Pós-Graduação;Casado;Católico;Não;1,76;13,13;-3,03;4,04;-1,26;-1,26;16,16;17,09
18882;Acidente;31 - 49 anos;Um ano;Feminino;PR;PR;Técnica de enfermagem;Sim. 5 anos;Ensino Médio;Solteiro;Católico;Não;12,06;-3,03;-3,03;-4,04;2,01;-2,01;10,1;13,07
18883;Embolia pulmonar;31 - 49 anos;Meses;Feminino;PR;PR;Enfermeira;HUM;Pós-Graduação;Solteiro;Católico;Não;4,77;15,15;15,15;10,1;6,78;3,77;8,84;16,08
18884;Acidente;13 - 17 anos;Um ano;Feminino;PR;PR;Enfermagem;Enfermeira;Pós-Graduação;Solteiro;Católico;Sim;5,78;10,86;7,83;7,07;3,77;7,79;11,87;20,1
18885;Acidente;18 - 30 anos;Alguns dias;Feminino;SP;PR;tec de enfermagem;hum;Superior Incompleto;União Estável;Católico;Não;7,04;9,09;7,83;4,8;4,77;6,78;14,14;7,79
18886;Desemprego;31 - 49 anos;Mais de um ano;Masculino;PR;PR;Tecnico de Enfermagem;Tecnico de Enfermagem;Pós-Graduação;Divorciado;Evangélico;Não;10,05;15,15;3,79;7,07;7,79;9,8;15,15;20,1
18887;Fiz hipertensão gestacional DHEG;31 - 49 anos;Meses;Feminino;PR;PR;Enfermeira;Enfermeira;Pós-Graduação;Casado;Católico;Sim;2,76;2,02;0,76;0,76;6,78;1,01;-2,27;0
18888;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;PR;;Técnico em enfermagem;Ensino Médio;União Estável;Evangélico;Não;11,06;17,17;18,18;7,07;9,8;14,07;19,19;19,1
18889;Cirurgia;18 - 30 anos;Um ano;Feminino;SP;PR;Enfermeiro;Hospital;Pós-Graduação;Solteiro;Evangélico;Não;3,77;1,77;4,8;8,08;8,04;2,76;14,14;13,07
18890;Choque anafilático;Até 6 anos;Alguns dias;Feminino;RO;PR;Técnico de enfermagem;;Técnico;Divorciado;Evangélico;Não;8,04;15,15;12,12;-0,25;15,08;3,02;5,81;8,79
18891;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;PR;Enfermeira;Enfermeira;1ª a 4ª série;Solteiro;Católico;Não;4,02;14,14;6,82;6,82;13,07;7,79;6,82;16,08
18892;NÃO OCORREU;;;Feminino;PR;PR;TEC. ENFERMAGEM/TÉCNOLOGO EM GESTÃO PUBLICA;TECNICO EM ENFERMAGEM;Superior Completo;Solteiro;Católico;Não;11,06;6,06;0,76;-7,07;0;2,01;3,79;2,76
18893;Separação;18 - 30 anos;Meses;Masculino;PR;PR;Técnico de enfermagem;Técnico de enfermagem;Superior Incompleto;Solteiro;Católico;Não;9,8;9,09;8,84;6,06;3,77;6,78;16,16;18,09
18894;Desemprego;Acima;Mais de um ano;Feminino;SP;PR;Enfermeira;HU Maringá;Pós-Graduação;Divorciado;Outro;Sim;6,78;13,13;15,15;0,76;6,78;11,06;4,8;4,77
18895;Divórcio;31 - 49 anos;Mais de um ano;Feminino;PR;PR;Enfermagem;Enfermeira HU Uem;Pós-Graduação;Divorciado;Católico;Não;5,78;6,06;8,84;3,79;4,02;7,79;11,87;11,81
18896;Morte;7 - 12 anos;Mais de um ano;Feminino;SP;PR;Enfermeira;Enfermeira;Pós-Graduação;Solteiro;Evangélico;Não;2,76;1,01;-2,02;-2,02;-2,01;4,02;4,04;4,77
18897;Falecimento da minha irmã mais velha;13 - 17 anos;Mais de um ano;Feminino;PR;PR;Bacharel em Enfermagem;Hospital universitário de Maringá;Superior Completo;Solteiro;Católico;Não;3,02;6,06;18,18;7,83;10,05;14,07;13,13;18,09
18898;Cirurgia;31 - 49 anos;Meses;Masculino;PR;PR;Enfermeiro;Enfermeiro nefrologista;Pós-Graduação;Casado;Católico;Sim;1,76;9,85;6,82;8,84;6,78;0,75;10,1;19,1
18899;Acidente;18 - 30 anos;Semanas;Feminino;PR;PR;Enfermeira;Enfermeira assistencial;Pós-Graduação;Solteiro;Católico;Sim;3,77;4,04;13,13;1,77;0,75;2,01;2,78;3,02
18900;Leucemia;18 - 30 anos;Mais de um ano;Masculino;PB;PR;Enfermeiro;Enfermeiro;Pós-Graduação;Solteiro;Católico;Sim;15,08;17,17;19,19;12,88;4,77;17,09;17,17;20,1
18901;Hipotireoidismo;31 - 49 anos;Meses;Feminino;SP;PR;Enfermagem;Técnica de enfermagem;Pós-Graduação;Casado;Evangélico;Não;6,03;16,16;3,79;7,83;8,04;5,78;15,15;17,09
18902;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PR;PR;ENFERMEIRO;ENFERMAGEM;Pós-Graduação;Solteiro;Católico;Não;5,78;7,07;8,84;5,81;4,77;9,8;17,17;19,1
18903;Infecção;31 - 49 anos;Semanas;Feminino;PR;PR;Técnica em Enfermagem;Técnica em Enfermagem;Técnico;Casado;Evangélico;Não;4,77;7,83;3,79;7,07;9,8;-2,01;5,81;9,8
18904;IAM da minha mãe;18 - 30 anos;Mais de um ano;Feminino;PR;PR;Tecnico em enfermagem;HU;Ensino Médio;Solteiro;Evangélico;Não;1,01;-2,02;7,07;5,05;8,04;3,77;15,15;14,07
18905;PNEUMONIA;Até 6 anos;Semanas;Feminino;PR;PR;ENFERMEIRA;ENFERMAGEM;Pós-Graduação;Casado;Evangélico;Sim;2,76;14,14;18,18;2,78;15,08;3,77;11,11;20,1
18906;Perda de um ente querido.;Até 6 anos;;Feminino;AC;AC;Biomédica;;Superior Completo;Casado;Evangélico;Não;13,07;5,05;5,81;7,07;4,77;7,79;9,85;6,78
18907;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;AC;AC;Técnica em Enfermagem;Hospital universitário de Maringá;Técnico;Solteiro;Outro;Não;2,01;6,06;-12,12;7,07;-5,03;13,07;2,78;14,07
18908;Câncer;31 - 49 anos;Meses;Masculino;AC;AC;Técnico em enfermagem;;Técnico;Casado;Evangélico;Não;8,04;18,18;3,03;11,11;16,08;16,08;19,19;19,1
18909;Morte;31 - 49 anos;Meses;Feminino;PR;PR;Enfermeira;Enfermagem;Pós-Graduação;Solteiro;Espírita;Não;2,76;5,81;11,11;2,78;5,03;5,78;17,17;9,8
18910;Um problema familiar;31 - 49 anos;Mais de um ano;Feminino;AC;AC;Enfermeira obstetra;;Pós-Graduação;Casado;Evangélico;Não;16,08;18,18;5,81;5,81;7,79;7,79;17,17;19,1
18911;Ca de mama;Acima;Mais de um ano;Feminino;AC;PR;Enfermeiro;Enfermeiro CME;Pós-Graduação;Casado;Católico;Sim;7,04;7,83;20,2;8,84;7,79;15,08;19,19;20,1
18912;Casamento e tireoidectomia;13 - 17 anos;;Feminino;PR;PR;Enfermeira;Enfermeira;Superior Completo;Casado;Outro;Não;2,76;0;-4,04;-4,04;-6,03;10,05;2,02;5,03
18913;Fratura de quatro falanges do MID;7 - 12 anos;;Masculino;PR;PR;Técnico em enfermagem;Técnico em enfermagem;Superior Incompleto;Solteiro;Evangélico;Sim;5,78;10,1;4,8;7,07;6,78;0,75;2,78;3,77
18914;obesidade;31 - 49 anos;Mais de um ano;Feminino;AC;AC;Gestão de Recursos Humanos;;Superior Completo;Casado;Católico;Não;6,03;6,06;-6,06;18,18;5,03;2,01;-0,25;4,02
18915;Depressão;18 - 30 anos;Mais de um ano;Feminino;PR;PR;ENFERMEIRA;HU MARINGÁ;Pós-Graduação;Solteiro;Católico;Sim;3,77;6,82;4,8;2,78;1,76;-1,01;7,07;5,78
18916;Fratura tornozelo;Acima;Semanas;Feminino;AC;AC;Enfermeira;;Pós-Graduação;Casado;Católico;Não;2,76;7,07;6,82;7,07;2,76;-1,01;5,81;14,07
18917;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;PR;PR;Enfermeiro;Credenciamento;Superior Completo;Solteiro;Evangélico;Não;7,79;0,76;20,2;20,2;3,77;6,78;16,16;19,1
18918;Glomerulonefrite;13 - 17 anos;Meses;Feminino;AC;AC;Enfermeira;;Pós-Graduação;Casado;Católico;Não;4,02;7,07;16,16;-1,26;14,07;0;-1,26;16,08
18919;Acidente;7 - 12 anos;Alguns dias;Feminino;PR;PR;ENFERMEIRA;ENFERMEIRA;Pós-Graduação;Casado;Evangélico;Não;3,02;-3,03;1,01;1,01;-3,02;2,01;3,03;4,77
18920;Cirurgia;31 - 49 anos;Um ano;Feminino;PR;PR;Professora e tec em enfermagem;Tec enfermagem;Superior Completo;Casado;Evangélico;Não;6,78;6,82;5,81;4,8;8,04;8,79;8,84;8,79
18921;Hérnia Cervical;31 - 49 anos;Mais de um ano;Masculino;PR;PR;Enfermagem;Controle de Infecção Hospitalar;Pós-Graduação;Casado;Católico;Não;4,02;5,05;-5,05;3,03;0;2,01;3,03;3,02
18922;DISTANCIAMENTO DA FAMÍLIA * MEUS PAIS E IRMÃOS E AVÓS;18 - 30 anos;Mais de um ano;Feminino;PR;PR;ENFERMEIRA;TÉC. ENFERMAGEM;Superior Completo;Divorciado;Católico;Não;3,77;15,15;6,82;15,15;11,06;-1,01;7,83;8,79
18923;Acidente;Acima;Mais de um ano;Feminino;PR;PR;sim;Tecnico de enfermagem;Superior Completo;Casado;Católico;Não;6,78;8,08;8,84;8,84;6,78;4,77;8,84;9,8
18924;Cuidar de filhos gêmeas prematuras;18 - 30 anos;Mais de um ano;Feminino;PR;PR;Sim;Hospital Universitario;Pós-Graduação;Divorciado;Católico;Não;5,78;7,83;11,11;12,12;10,05;2,76;12,12;8,79
18925;Câncer;Acima;Mais de um ano;Feminino;PR;PR;Enfermeira;Enfermeira;Pós-Graduação;Casado;Evangélico;Não;4,77;11,11;6,82;7,07;3,77;15,08;11,87;19,1
18926;Atropelamento de carro;18 - 30 anos;Mais de um ano;Feminino;PR;PR;Técnico enfermagem;Enfermagem;Técnico;Casado;Católico;Não;2,76;-0,25;0,76;1,77;-0,25;2,76;3,79;0,75
18927;Quando minha filha ficou doente .;31 - 49 anos;Meses;Feminino;PR;PR;Técnico enfermagem;;Superior Incompleto;Casado;Evangélico;Sim;2,76;7,07;3,79;3,79;1,76;1,01;7,83;9,8
18928;Depressão;Acima;Meses;Feminino;PR;PR;Técnico de enfermagem;;Superior Completo;Casado;Católico;Não;5,03;3,79;3,03;7,07;1,01;2,76;3,79;14,07
18929;Cálculos renais;31 - 49 anos;Meses;Feminino;AC;AC;Enfermeira;;Superior Completo;Casado;Católico;Não;13,07;13,13;5,81;9,85;5,78;1,01;4,8;17,09
18930;Acidente;18 - 30 anos;Alguns dias;Feminino;BA;PR;Enfermeira;Enfermeira assistencial - UPA;Superior Completo;Solteiro;Católico;Não;8,04;8,84;9,85;1,01;0,75;5,78;16,16;18,09
18931;Cirurgia;31 - 49 anos;Semanas;Feminino;RS;PR;Enfermeira;Enfermeira;Pós-Graduação;Casado;Católico;Não;7,04;7,83;5,81;4,04;7,04;6,78;15,15;17,09
18932;Erisipela;7 - 12 anos;Semanas;Feminino;PR;PR;Enfermeira;Enfermeira;Pós-Graduação;Solteiro;Católico;Sim;8,04;12,12;16,16;13,13;11,06;16,08;16,16;17,09
18933;Não há;;;Feminino;SP;PR;Nutricionista;;Pós-Graduação;Casado;Evangélico;Não;17,09;17,17;19,19;8,84;14,07;17,09;19,19;18,09
18934;Morte;7 - 12 anos;Mais de um ano;Feminino;PR;PR;Técnica em enfermagem;Hu - técnica em enfermagem;Superior Incompleto;Divorciado;Outro;Sim;7,79;11,11;4,8;8,84;5,78;6,78;0,76;6,78
18935;Acidente;31 - 49 anos;Semanas;Feminino;PR;PR;Enfermeira;Enfermeira;Pós-Graduação;Casado;Católico;Não;13,07;14,14;15,15;16,16;13,07;16,08;17,17;20,1
18936;Doença grave;31 - 49 anos;Mais de um ano;Feminino;PR;PR;Enfermeira;Enfermeira;Pós-Graduação;União Estável;Espírita;Não;17,09;17,17;19,19;14,14;19,1;13,07;20,2;19,1
18937;Lúpus e artrose;31 - 49 anos;Semanas;Feminino;PR;PR;Biologa;Técnico em Enfermagem;Pós-Graduação;Divorciado;Católico;Sim;15,08;15,15;14,14;8,08;5,03;8,79;19,19;18,09
18938;Cirurgia;31 - 49 anos;Mais de um ano;Feminino;RO;PR;Biologia e enfermagem;Sim, hum;Pós-Graduação;Casado;Católico;Sim;5,78;8,08;4,8;8,08;10,05;0;1,77;7,79
18939;Acidente;31 - 49 anos;Meses;Feminino;AC;AC;Tecno de enfermagem;;Ensino Médio;Casado;Católico;Não;16,08;20,2;12,12;9,09;4,02;16,08;16,16;16,08
18940;Divórcio;31 - 49 anos;Mais de um ano;Feminino;PR;PR;Enfermeiro;Enfermeiro;Pós-Graduação;Divorciado;Evangélico;Não;0,75;5,81;-4,04;3,79;-3,02;-6,03;4,8;5,78
18941;Divórcio;31 - 49 anos;Mais de um ano;Feminino;PR;PR;Enfermeiro;Enfermeira;Pós-Graduação;União Estável;Evangélico;Sim;2,01;-4,04;-8,08;-2,27;-9,05;4,77;-8,08;0
18942;Minha adoção;7 - 12 anos;Mais de um ano;Feminino;PR;PR;;;Superior Completo;Divorciado;Evangélico;Sim;4,77;13,13;4,8;19,19;12,06;6,03;16,16;15,08
18943;Cirurgia;Acima;Um ano;Feminino;PR;PR;;Técnico em enfermagem;Superior Completo;Casado;Católico;Não;-2,01;-5,05;7,83;7,07;0;4,77;0;4,02
18944;Acidente;18 - 30 anos;Semanas;Feminino;PR;PR;Enfermeira;Enfermeira;Pós-Graduação;Casado;Católico;Não;8,04;8,08;14,14;3,79;14,07;8,79;16,16;20,1
18945;Acidente;31 - 49 anos;Meses;Feminino;AC;AC;Enfermagem;;Pós-Graduação;Casado;Evangélico;Não;0,75;8,84;3,79;12,88;15,08;-1,01;15,15;19,1
18946;Câncer;31 - 49 anos;Mais de um ano;Feminino;PR;PR;Técnica em enfermagem;Técnica em enfermagem;Superior Incompleto;Divorciado;Espírita;Não;14,07;17,17;1,01;-2,02;-6,03;13,07;7,83;9,8
18947;Morte;18 - 30 anos;Mais de um ano;Feminino;PR;PR;Enfermeira;TEC de enfermagem;Superior Completo;Casado;Católico;Não;18,09;17,17;20,2;5,05;18,09;11,06;17,17;19,1
18948;Dependência química;18 - 30 anos;Mais de um ano;Feminino;SP;PR;Enfermeira;;Superior Completo;Casado;Católico;Não;-0,25;3,79;1,01;3,03;-6,03;4,77;2,02;16,08
18949;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;PR;Técnico em Enfermagem;Hospital Parana;Superior Incompleto;Casado;Evangélico;Não;2,01;7,07;3,79;6,06;1,76;0,75;6,82;4,77
18950;Falecimento do meu pai;31 - 49 anos;Mais de um ano;Feminino;PR;PR;Enfermeira;Técnico de enfermagem;Pós-Graduação;Divorciado;Católico;Não;2,76;14,14;6,82;10,1;8,04;2,76;6,82;14,07
18951;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;PR;;Tecnica enfermagem;Técnico;Solteiro;Católico;Não;1,76;-3,03;-3,03;-5,05;-4,02;7,04;4,8;12,06
18952;Quando meu pai foi embora de casa.;18 - 30 anos;Mais de um ano;Feminino;PR;PR;Enfermagem;técnico de enfermagem;Pós-Graduação;Casado;Católico;Não;2,01;7,83;5,81;3,03;4,02;5,78;8,84;11,06
18953;Doença grave;31 - 49 anos;Meses;Feminino;PR;PR;Licenciatura;;Superior Completo;Solteiro;Católico;Não;15,08;13,13;-1,01;1,01;0;9,05;10,1;17,09
18954;Cirurgia;7 - 12 anos;Mais de um ano;Feminino;PR;PR;;;Pós-Graduação;Casado;Católico;Não;2,76;3,03;3,79;-2,27;-1,01;4,77;3,79;5,78
18955;H1N1;18 - 30 anos;Alguns dias;Feminino;PR;PR;Enfermeira;Enfermeira;Pós-Graduação;Casado;Católico;Não;4,77;7,83;-2,27;-1,26;-2,01;4,02;2,78;16,08
18956;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;RO;PR;Enfermagem;Enfermeira;Pós-Graduação;União Estável;Católico;Não;6,78;-0,25;11,11;-3,03;3,02;-2,01;-0,25;3,77
18957;Fratura pé;31 - 49 anos;Semanas;Masculino;PR;PR;Tec enfermagem;Tec enfermagem;Ensino Médio;Casado;Evangélico;Não;1,01;3,03;3,03;3,03;-1,01;4,02;4,8;10,05
18958;Gravidez na adolescência;13 - 17 anos;Semanas;Feminino;PR;PR;Técnica de enfermagem;Técnica de enfermagem;Ensino Médio;União Estável;Católico;Não;7,04;8,84;6,82;7,07;7,79;7,79;14,14;20,1
18959;Trauma psicológico;13 - 17 anos;Mais de um ano;Feminino;AL;PR;Enfermagem;Enfermagem;Superior Completo;Solteiro;Católico;Não;13,07;11,11;11,11;8,08;5,78;2,76;17,17;10,05
18960;Morte;18 - 30 anos;Mais de um ano;Feminino;AC;AC;Gestão ambiental;;Superior Completo;Casado;Evangélico;Não;17,09;15,15;14,14;9,85;7,79;2,76;7,83;20,1
18961;Câncer;13 - 17 anos;Meses;Feminino;PB;PR;Enfermeira;Enfermeira;Pós-Graduação;Solteiro;Católico;Sim;14,07;14,14;8,08;4,04;7,04;16,08;17,17;20,1
18962;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;MT;MT;Enfermeira;Enfermeira;Superior Completo;Casado;Evangélico;Não;4,77;1,77;2,02;2,78;1,76;2,76;5,81;7,04
18963;Acidente;7 - 12 anos;Alguns dias;Feminino;AC;AC;Técnica de enfermagem.;;Ensino Médio;Casado;Católico;Não;10,05;7,83;6,82;9,85;3,77;3,02;19,19;16,08
18964;Morte;Acima;Mais de um ano;Feminino;PR;PR;Enfermeira;Enfermeira;Pós-Graduação;Casado;Católico;Não;9,05;6,06;3,79;-1,26;-0,25;5,03;-2,27;4,77
19024;Cirurgia;18 - 30 anos;Um ano;Feminino;SP;SP;Médica;Médica;Pós-Graduação;Casado;Outro;Sim;0,75;1,77;4,8;4,04;3,77;3,77;0,76;4,77
19025;Esclerose múltipla;18 - 30 anos;Mais de um ano;Feminino;RS;SP;Medicina;Residência médica - Radioterapia;Superior Completo;Solteiro;Outro;Sim;6,78;1,77;16,16;1,01;2,01;3,02;0;-9,05
19041;Meningite com 1 mês com internação na uti por 30 dias;Até 6 anos;Meses;Masculino;SC;SP;Medicina;residente em Radioterapia;Superior Completo;Solteiro;Outro;Sim;-2,26;-6,06;2,78;5,05;-2,26;-8,04;-9,09;-14,07
19067;Câncer;18 - 30 anos;Meses;Masculino;AC;SP;cirurgiao geral;residente cirurgia oncologica;Superior Completo;Solteiro;Católico;Sim;17,09;14,14;0;1,01;-5,03;18,09;-0,25;18,09
19083;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;SC;SP;Médica;;Superior Completo;Casado;Católico;Não;7,04;6,06;7,83;20,2;4,77;5,78;0;10,8
19095;Nada em especial;;;Masculino;PI;SP;Médico;Residência médica;Pós-Graduação;Solteiro;Outro;Sim;6,78;-3,03;-2,02;-2,27;-1,01;-2,01;-11,11;-12,06
19104;ainda não tive nada muito grave. acho que o pior foi quando meu pai faleceu e nós não tínhamos uma fonte de renda muito boa, mas não dá pra comparar c;7 - 12 anos;Meses;Feminino;RN;SP;Médica;Residente radiologia;Superior Completo;Solteiro;Católico;Sim;1,01;1,01;6,82;1,01;7,04;0;-6,06;-5,03
19111;Reações alérgicas graves;7 - 12 anos;Mais de um ano;Masculino;PI;SP;Médico;Médico;Pós-Graduação;Solteiro;Outro;Sim;2,76;-2,27;-1,26;9,85;9,05;1,01;-2,27;0,75
19112;Glaucoma;18 - 30 anos;Semanas;Masculino;SP;SP;Médico, cirurgião geral;Médico cirurgião geral e residente de cancero;Superior Completo;Casado;Outro;Sim;15,08;16,16;19,19;9,09;15,08;20,1;19,19;20,1
4324;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;RJ;RJ;graduação em enfermagem;professor universitário;Superior Completo;Casado;Católico;Sim;13,07;16,16;9,09;16,16;19,1;6,03;14,14;11,06
8828;perda de memoria;31 - 49 anos;Meses;Feminino;SP;SP;corretora;corretora;Pós-Graduação;Divorciado;Outro;Não;-4,02;-3,03;-4,29;14,14;-1,01;-5,03;-7,07;-5,03
8829;Câncer;31 - 49 anos;Alguns dias;Feminino;SP;AC;Engenheira;Dona de casa;Pós-Graduação;Casado;Católico;Sim;4,02;19,19;4,8;9,09;4,77;9,8;8,84;10,8
8830;falecimento do pai;18 - 30 anos;Alguns dias;Feminino;SP;SP;Administrador de Empresas;Analista de Sistemas;Pós-Graduação;Casado;Outro;Sim;1,76;2,78;0,76;7,07;3,02;-1,26;4,8;3,77
8831;Cirurgia;31 - 49 anos;Meses;Masculino;SP;SP;Analise de Sistemas;Gerente de Pessoas;Pós-Graduação;Casado;Católico;Sim;3,77;6,82;17,17;9,85;5,78;4,77;6,82;8,79
8832;Doença grave;31 - 49 anos;Mais de um ano;Masculino;SP;SP;Engenheiro;Empreendor;Superior Completo;Casado;Católico;Sim;4,02;9,09;13,13;1,01;-1,01;-3,02;-0,25;3,02
8833;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;SP;SP;Estudante;Monitor em Coaching;Superior Incompleto;Solteiro;Católico;Não;2,76;2,78;7,83;2,78;4,77;5,78;8,08;6,78
8834;cortei o braço ao fechar a janela do quarto;13 - 17 anos;Semanas;Masculino;SP;SP;Engenheiro;Engenheiro;Pós-Graduação;Casado;Católico;Sim;10,05;19,19;15,15;9,85;16,08;4,02;17,17;20,1
8836;nunca passei por isso;;;Feminino;SP;SP;esteticista;estetica;Superior Incompleto;Casado;Católico;Não;4,77;11,11;-4,29;10,1;3,77;-3,02;4,04;5,78
8837;Descontinuidade de carreira profissional;31 - 49 anos;Mais de um ano;Feminino;SP;SP;Comunicadora Visual;;Superior Completo;Casado;Católico;Não;11,06;5,81;3,79;2,02;6,03;2,76;6,06;5,78
8838;Doença grave;31 - 49 anos;Meses;Masculino;PR;PR;Engenheiro;engenheiro;Pós-Graduação;Casado;Católico;Não;6,78;7,83;3,79;3,79;3,77;6,78;7,83;16,08
8839;câncer;Acima;Mais de um ano;Feminino;SP;SP;Economia/Direito;servidora pública federal;Pós-Graduação;Casado;Espírita;Sim;5,78;5,05;3,03;6,06;3,02;3,77;6,82;8,79
8840;separação de meu casamento;31 - 49 anos;Mais de um ano;Feminino;SP;SP;sueprior;dentista;Superior Completo;União Estável;Católico;Não;2,01;12,12;2,02;5,05;3,02;1,01;2,02;9,05
8841;separacao;31 - 49 anos;Meses;Masculino;SP;SP;engenherio;;Pós-Graduação;Casado;Católico;Sim;6,78;3,79;6,82;6,82;10,05;2,76;4,8;3,77
8842;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Não;0,75;14,14;3,03;4,04;5,78;3,02;7,83;11,81
8843;Morte;Até 6 anos;;Feminino;SP;SP;Educaçao Fisica;terapeuta corporal;Superior Completo;Casado;Católico;Não;9,05;14,14;-4,04;12,12;2,01;-2,01;12,12;16,08
8844;Aborto;31 - 49 anos;Semanas;Feminino;SP;SP;Analista de Sistenas;Analista de Sistemas;Pós-Graduação;Casado;Católico;Sim;3,77;8,84;-1,26;19,19;16,08;1,01;6,82;16,08
8845;Hepatite;7 - 12 anos;Alguns dias;Masculino;SP;SP;Segurança Pública/Direito;Oficial de Polícia Militar;Superior Completo;Casado;Católico;Sim;12,06;9,85;9,85;7,83;10,8;1,01;18,18;20,1
8846;Patinação no gelo;13 - 17 anos;Meses;Feminino;SP;SP;Analista de sistemas;Analista de sistemas;Superior Completo;Casado;Católico;Não;4,77;4,8;6,82;4,04;4,77;2,76;3,79;5,78
8847;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;SP;SP;analista de sistema;banco safra;Superior Completo;Casado;Católico;Não;4,77;9,85;18,18;8,84;3,77;-7,04;16,16;-3,02
