Numero do Sujeito,1a. Doença,Idade 1a. Doença,Tempo 1a Doença,Sexo,UF Nascimento,UF,Formação,Atividade,Escolaridade,Estado Civil,Religião,Outro Idioma,Análise do Contexto,Autoconfiança,Autocontrole,Conquistar e Manter Pessoas,Empatia,Leitura Corporal,Otimismo com a Vida,Sentido da Vida
19095,Nada em especial,,,Masculino,PI,SP,Médico,Residência médica,Pós-Graduação,Solteiro,Outro,Sim,Excelente face ao estresse,Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-P),Fraca face ao estresse (PC-P)
19104,"ainda não tive nada muito grave. acho que o pior foi quando meu pai faleceu e nós não tínhamos uma fonte de renda muito boa, mas não dá pra comparar c",7 - 12 anos,Meses,Feminino,RN,SP,Médica,Residente radiologia,Superior Completo,Solteiro,Católico,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Fraca face ao estresse (PC-P),Moderada face ao estresse (PC-P)
19111,Reações alérgicas graves,7 - 12 anos,Mais de um ano,Masculino,PI,SP,Médico,Médico,Pós-Graduação,Solteiro,Outro,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P)
19112,Glaucoma,18 - 30 anos,Semanas,Masculino,SP,SP,"Médico, cirurgião geral",Médico cirurgião geral e residente de cancero,Superior Completo,Casado,Outro,Sim,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
4324,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,RJ,RJ,graduação em enfermagem,professor universitário,Superior Completo,Casado,Católico,Sim,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca diante do estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I)
8828,perda de memoria,31 - 49 anos,Meses,Feminino,SP,SP,corretora,corretora,Pós-Graduação,Divorciado,Outro,Não,Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Fraca face ao estresse (PC-P),Moderada face ao estresse (PC-P)
8829,Câncer,31 - 49 anos,Alguns dias,Feminino,SP,AC,Engenheira,Dona de casa,Pós-Graduação,Casado,Católico,Sim,Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I)
8830,falecimento do pai,18 - 30 anos,Alguns dias,Feminino,SP,SP,Administrador de Empresas,Analista de Sistemas,Pós-Graduação,Casado,Outro,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Forte face ao estresse (PC-P)
8831,Cirurgia,31 - 49 anos,Meses,Masculino,SP,SP,Analise de Sistemas,Gerente de Pessoas,Pós-Graduação,Casado,Católico,Sim,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Excelente face ao estresse,Forte face ao estresse (PC- I)
8832,Doença grave,31 - 49 anos,Mais de um ano,Masculino,SP,SP,Engenheiro,Empreendor,Superior Completo,Casado,Católico,Sim,Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
8833,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,Estudante,Monitor em Coaching,Superior Incompleto,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse
8834,cortei o braço ao fechar a janela do quarto,13 - 17 anos,Semanas,Masculino,SP,SP,Engenheiro,Engenheiro,Pós-Graduação,Casado,Católico,Sim,Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8836,nunca passei por isso,,,Feminino,SP,SP,esteticista,estetica,Superior Incompleto,Casado,Católico,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-I),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
8837,Descontinuidade de carreira profissional,31 - 49 anos,Mais de um ano,Feminino,SP,SP,Comunicadora Visual,,Superior Completo,Casado,Católico,Não,Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
8838,Doença grave,31 - 49 anos,Meses,Masculino,PR,PR,Engenheiro,engenheiro,Pós-Graduação,Casado,Católico,Não,Excelente face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8839,câncer,Acima,Mais de um ano,Feminino,SP,SP,Economia/Direito,servidora pública federal,Pós-Graduação,Casado,Espírita,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Excelente face ao estresse,Forte face ao estresse (PC- I)
8840,separação de meu casamento,31 - 49 anos,Mais de um ano,Feminino,SP,SP,sueprior,dentista,Superior Completo,União Estável,Católico,Não,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC- I)
8841,separacao,31 - 49 anos,Meses,Masculino,SP,SP,engenherio,,Pós-Graduação,Casado,Católico,Sim,Excelente face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Boa face ao estresse(PC-P),Excelente face ao estresse,Forte face ao estresse (PC-P)
8842,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,,,Superior Incompleto,Solteiro,Outro,Não,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I)
8843,Morte,Até 6 anos,,Feminino,SP,SP,Educaçao Fisica,terapeuta corporal,Superior Completo,Casado,Católico,Não,Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8844,Aborto,31 - 49 anos,Semanas,Feminino,SP,SP,Analista de Sistenas,Analista de Sistemas,Pós-Graduação,Casado,Católico,Sim,Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Fraca diante do estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse(PC-P),Excelente face ao estresse,Fraca face ao estresse (PC-I)
8845,Hepatite,7 - 12 anos,Alguns dias,Masculino,SP,SP,Segurança Pública/Direito,Oficial de Polícia Militar,Superior Completo,Casado,Católico,Sim,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8846,Patinação no gelo,13 - 17 anos,Meses,Feminino,SP,SP,Analista de sistemas,Analista de sistemas,Superior Completo,Casado,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse
8847,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,analista de sistema,banco safra,Superior Completo,Casado,Católico,Não,Excelente face ao estresse,Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Fraca diante do estresse (PC-P),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-P)
8848,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,Adm. Empresa,Ass. Diretoria,Superior Completo,Casado,Católico,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
8849,Quebrar braço,18 - 30 anos,Semanas,Masculino,SP,SP,"Ciência da computação, MBA, ADM",Gerente Telecom,Superior Completo,Casado,Católico,Sim,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca diante do estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse
8850,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,PA,PA,advogada,corretora de imóveis e proprietária de imobil,Pós-Graduação,Casado,Católico,Não,Moderada face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8851,descobrir que minha filha consome drogas,31 - 49 anos,,Feminino,SP,SP,Psicóloga,Bancária,Pós-Graduação,Divorciado,Católico,Sim,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8852,Separação,31 - 49 anos,Mais de um ano,Feminino,SP,SP,Professora,Coord. Eventos,Superior Completo,Divorciado,Outro,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
8853,atropelamento do meu irmai,7 - 12 anos,Meses,Feminino,SP,SP,Adm empresas,,Superior Incompleto,Casado,Católico,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Forte face ao estresse (PC-P)
8854,Acidente,7 - 12 anos,Semanas,Masculino,SP,SP,Administração de Empresas,Gerente Administrativo,Pós-Graduação,Casado,Outro,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Excelente face ao estresse,ExcelÃªncia face ao estresse
8855,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,MG,MG,,,Superior Completo,Casado,Outro,Não,Excelente face ao estresse,Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8856,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,,,Superior Completo,Casado,Outro,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
8857,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,,,Superior Completo,Casado,Outro,Não,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse
8858,FALECIMENTO,18 - 30 anos,Mais de um ano,Feminino,SP,SP,BANCÁRIA,ATENDIMENTO,Superior Completo,Solteiro,Católico,Não,Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Excelente face ao estresse,Boa face ao estresse (PC-P)
8859,Acidente,18 - 30 anos,Meses,Feminino,MS,SP,Superior,Enfermeiro,Superior Completo,Casado,Católico,Não,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Excelente face ao estresse,Fraca face ao estresse (PC-I)
8860,desemprego,31 - 49 anos,Mais de um ano,Masculino,SP,SP,Administração de Empresa,Securitário,Superior Completo,Casado,Católico,Não,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Excelente face ao estresse,Forte face ao estresse (PC- I)
8861,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,direito,assistente de coordenação,Superior Completo,Casado,Católico,Não,Forte face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca diante do estresse (PC-P),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I)
8862,CATAPORA,31 - 49 anos,Alguns dias,Feminino,SP,SP,ENGENHEIRA,PRESTADORA DE SERVIÇO,Superior Completo,Solteiro,Outro,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
8863,fratura de coluna,31 - 49 anos,Mais de um ano,Feminino,SP,SP,superior completo,Dentista,Pós-Graduação,Casado,Outro,Sim,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-P),Forte face ao estresse (PC- I)
8864,Cirurgia,31 - 49 anos,Meses,Feminino,SP,SP,direito,advogada,Pós-Graduação,Casado,Espírita,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I)
8865,Acidente,31 - 49 anos,Alguns dias,Masculino,SP,SP,DIREITO,ADVOGADO PÚBLICO e PROFESSOR,Pós-Graduação,Solteiro,Outro,Sim,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8866,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,ENGENHARIA MECANICA,ENGENHEIRA,Superior Completo,Casado,Católico,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse
8867,hepatite medicamentosa,31 - 49 anos,Semanas,Feminino,SP,SP,Engenheira Química,Engenheira de Projetos de Tubulação,Superior Completo,Casado,Espírita,Sim,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Fraca face ao estresse (PC-I)
8868,Acidente,18 - 30 anos,Mais de um ano,Feminino,SP,SP,Pedadogia,Diretora de Escola,Superior Completo,Casado,Outro,Sim,Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Excelente face ao estresse,Fraca face ao estresse (PC-I)
8869,Cirurgia,31 - 49 anos,Alguns dias,Feminino,SP,SP,Nutricionista,Desempregada,Superior Completo,Casado,Católico,Não,Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-P),Fraca face ao estresse (PC-P)
8870,Doença grave,Acima,Mais de um ano,Masculino,MG,SP,Administração,Aposentado,Superior Completo,Casado,Católico,Sim,Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8871,Naõ ter dinheiro para pagar as despesas da minha familia e minhas,18 - 30 anos,Mais de um ano,Feminino,SP,SC,Comercio Exterior,Gerente Corporate,Pós-Graduação,Casado,Católico,Sim,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8872,Desarmonia familiar que cuminou a sair de casa aos 17 anos e nunca mais voltar,13 - 17 anos,Mais de um ano,Feminino,BA,SP,Secretariado Executivo Bilingue,Secretaria Executiva,Pós-Graduação,Solteiro,Outro,Sim,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8873,Suspetia de AVC,Acima,Mais de um ano,Masculino,SP,SP,Administrador Empresas,Consultor,Pós-Graduação,Casado,Outro,Sim,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8874,choque anafilatico,31 - 49 anos,Mais de um ano,Feminino,SP,SP,,,Superior Incompleto,Casado,Outro,Não,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8875,Acidente,31 - 49 anos,Meses,Feminino,SP,SP,administração,seguros,Superior Completo,Casado,Católico,Não,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Excelente face ao estresse,ExcelÃªncia face ao estresse
8876,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,Tecnólogo,Supervisor de Projetos,Superior Completo,União Estável,Outro,Não,Excelente face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I)
8877,tuberculose,18 - 30 anos,,Feminino,MG,MG,não,não,1ª a 4ª série,Divorciado,Outro,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
8878,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,AC,Bancária e Professora,Professora,Superior Completo,Casado,Outro,Sim,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Fraca diante do estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8879,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,Engenharia Elétrica,Arquiteto de Software,Superior Completo,Casado,Outro,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca diante do estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Excelente face ao estresse,Fraca face ao estresse (PC-I)
8880,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,RS,SP,ENGENHARIA,ENGENHEIRO,Pós-Graduação,Casado,Outro,Sim,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse
8881,Pedofilia,Até 6 anos,Alguns dias,Feminino,RS,SP,Arquitetura,Arquiteta,Superior Completo,União Estável,Católico,Sim,Excelente face ao estresse,Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse
8882,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,,,Ensino Médio,Casado,Outro,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Excelente face ao estresse,Moderada face ao estresse (PC-I)
8884,apenticite,7 - 12 anos,Alguns dias,Masculino,SP,SP,superior,Professor ed.física,Pós-Graduação,Casado,Evangélico,Não,Excelente face ao estresse,Moderada face ao estresse (PC-P),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
8885,Acidente,18 - 30 anos,Semanas,Feminino,SP,SP,Publicidade e Propaganda,aposentada,Superior Completo,Casado,Católico,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse
8886,poliomelite na infância,Até 6 anos,Semanas,Masculino,SP,SP,administração,professor,Pós-Graduação,Casado,Católico,Sim,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Excelente face ao estresse,Moderada face ao estresse (PC-I)
8887,Morte,7 - 12 anos,Meses,Feminino,SP,SP,Administração,do lar,Superior Completo,Casado,Espírita,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I)
8888,Meus pais foram trabalhar no Japão.,18 - 30 anos,Mais de um ano,Masculino,SP,SP,Licenciatura Matemática,Professor,Superior Completo,Casado,Outro,Sim,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Boa face ao estresse (PC-I)
8889,falecimento da mãe,7 - 12 anos,Semanas,Feminino,SP,SP,Técnico edificações,Vendedora,Superior Incompleto,União Estável,Outro,Não,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca diante do estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse
8890,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,Física e Engenheiro de Software,Gerente de Projetos,Superior Completo,Casado,Católico,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-P),Excelente face ao estresse,Fraca face ao estresse (PC-I)
8891,Situação de problema na articulação do quadril.,31 - 49 anos,Mais de um ano,Masculino,SP,SP,Engenharia Elétrica,Professor universitário,Superior Completo,Casado,Católico,Sim,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
8892,Falecimento do pai,31 - 49 anos,Semanas,Feminino,SP,SP,arquiteta,bancária,Superior Completo,Casado,Católico,Sim,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Excelente face ao estresse,ExcelÃªncia face ao estresse
8893,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,,,Superior Completo,Casado,Outro,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Fraca face ao estresse (PC-P),Fraca face ao estresse (PC-P),Fraca diante do estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P)
8894,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,Analista de Sistema,Analista de Sistema,Superior Completo,Casado,Católico,Sim,Excelente face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I)
