Numero do Sujeito,1a. Doença,Idade 1a. Doença,Tempo 1a Doença,Sexo,UF Nascimento,UF,Formação,Atividade,Escolaridade,Estado Civil,Religião,Outro Idioma,Análise do Contexto,Autoconfiança,Autocontrole,Conquistar e Manter Pessoas,Empatia,Leitura Corporal,Otimismo com a Vida,Sentido da Vida
18090,Pontos no pé e no olho,Até 6 anos,Alguns dias,Masculino,AL,ES,Autônomo,Produtor Geral,Técnico,Solteiro,Outro,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Excelente face ao estresse,Boa face ao estresse (PC-P)
18091,,18 - 30 anos,Mais de um ano,Masculino,ES,ES,Cabeleireiro,Cabeleireiro,5ª a 9ª série,Solteiro,Outro,Não,Excelente face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I)
18092,Nenhuma,,,Masculino,ES,ES,Professor,Professor,Pós-Graduação,União Estável,Outro,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
18093,Quebrei um braço,31 - 49 anos,Semanas,Feminino,ES,ES,Pedagogia,Professora,Pós-Graduação,Divorciado,Outro,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Forte face ao estresse (PC- I)
18094,Fratura no tornozelo direito,31 - 49 anos,Um ano,Feminino,SP,SP,Especialista em Desenvolvimento Humano,Consultora,Pós-Graduação,Divorciado,Outro,Sim,Excelente face ao estresse,Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18095,"Falta de dinheiro,",31 - 49 anos,Mais de um ano,Feminino,MG,ES,Pedagoga e professora,Pedagoga e professora,Pós-Graduação,Casado,Outro,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
18096,,,,Feminino,ES,ES,,,Superior Completo,Casado,Evangélico,Não,Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
18097,Dengue,18 - 30 anos,Semanas,Feminino,ES,ES,Superior completo e pós graduação,Professora,Pós-Graduação,Casado,Evangélico,Sim,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I)
18098,NIC III colo do útero,18 - 30 anos,,Feminino,RJ,ES,Pedagoga,Mãe,Superior Completo,Casado,Outro,Não,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Excelente face ao estresse,Forte face ao estresse (PC- I)
18099,NIC III minha esposa,18 - 30 anos,,Masculino,RJ,ES,,,Superior Completo,Casado,Outro,Sim,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18100,estreitamento de esôfago.,Até 6 anos,Mais de um ano,Masculino,ES,ES,Administração,Policial Militar,Superior Completo,Solteiro,Católico,Sim,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Fraca diante do estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I)
18101,Pneumonia,7 - 12 anos,Meses,Feminino,ES,ES,Licenciada em Educação física,"Professora, escola e escolinhas",Superior Completo,Solteiro,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
18102,Queimadura de segundo grau,13 - 17 anos,Meses,Feminino,ES,ES,,,Ensino Médio,Solteiro,Outro,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca diante do estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse
18103,Romper os ligamentos do joelho no Basquete,18 - 30 anos,Mais de um ano,Masculino,AC,AC,Educador físico,,Pós-Graduação,Casado,Católico,Não,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca diante do estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I)
18104,Fratura no Rádio,31 - 49 anos,Meses,Masculino,ES,ES,,Emef Ceciliano Abel de Almeida,1ª a 4ª série,Solteiro,Católico,Não,Moderada face ao estresse (PC-P),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18105,Nefrite de Berger,13 - 17 anos,Mais de um ano,Feminino,SP,ES,Advogada,Advogar,Superior Completo,Divorciado,Católico,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P)
18106,,,,Feminino,ES,ES,Professora,Professora,Pós-Graduação,União Estável,Católico,Não,Excelente face ao estresse,Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P)
18107,Queda de moto,18 - 30 anos,,Masculino,ES,ES,Licenciatura Plena em Educação Física,Professor na Prefeitura Municipal de Vitória,Pós-Graduação,Casado,Outro,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P)
18108,,,,Masculino,ES,ES,Técnico,Marinheiro,Técnico,União Estável,Católico,Não,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC- I)
18109,Desmaios,13 - 17 anos,Mais de um ano,Feminino,ES,ES,Pedagogia,Professor,Superior Completo,Casado,Católico,Não,Excelente face ao estresse,Boa face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Excelente face ao estresse,ExcelÃªncia face ao estresse
18110,Graças a Deus nenhum ????????,,,Masculino,ES,ES,,Educador fisico,Superior Incompleto,Casado,Católico,Sim,Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse
18111,Queda de moto,31 - 49 anos,Semanas,Masculino,RJ,ES,Geógrafo,Gerente Sustentabilidade,Superior Completo,Casado,Outro,Sim,Excelente face ao estresse,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18112,Crises renais,18 - 30 anos,Semanas,Masculino,ES,ES,Arquiteto,,Superior Completo,Casado,Outro,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC- I)
18113,"Fibromialgia, hipertensão arterial",31 - 49 anos,,Feminino,AC,AC,Terceiro Grau completo,,Superior Completo,Casado,Evangélico,Não,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-I)
18114,Meningite,Até 6 anos,Alguns dias,Masculino,RJ,RJ,Administrador,Administrador,Superior Completo,Casado,Católico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Excelente face ao estresse,Moderada face ao estresse (PC-I)
18115,Dengue,18 - 30 anos,Semanas,Masculino,RJ,ES,Programador,Programador,Superior Completo,Casado,Católico,Sim,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC- I)
18116,Nenhuma,,,Masculino,ES,ES,,Vendendor,1ª a 4ª série,Solteiro,Católico,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Boa face ao estresse (PC-P)
18117,Coluna,18 - 30 anos,Semanas,Feminino,ES,ES,,Estágio,Superior Incompleto,Casado,Católico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18118,NENHUMA,,,Masculino,ES,ES,ADMINISTRAÇÃO,ASSISTENTE ADMINISTRATIVO,Superior Completo,Casado,Católico,Não,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18120,Passei por duas cirurgias na coluna após identificar a Escoliose Idiopática,13 - 17 anos,Mais de um ano,Feminino,ES,ES,,Operador de Telemarketing,Superior Incompleto,Solteiro,Espírita,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC- I)
18121,,,,Masculino,ES,ES,,,Pós-Graduação,Solteiro,Outro,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Fraca face ao estresse (PC-P),Fraca face ao estresse (PC-P),Fraca face ao estresse (PC-P),Fraca diante do estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P)
18122,PRESSÃO ALTA,18 - 30 anos,Mais de um ano,Masculino,PB,RJ,ASS. CIENCIA E TECNOLOGIA,INCA,Ensino Médio,Casado,Católico,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-P),Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P)
18124,Quebra dos dentes incisivos frontais.,7 - 12 anos,Mais de um ano,Masculino,ES,ES,Técnico Bancário,Técnico Bancário,1ª a 4ª série,Solteiro,Católico,Sim,Excelente face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P)
18125,queda de moto,18 - 30 anos,Semanas,Masculino,ES,ES,analista de logistica internacional,analista de logistica internacional,Pós-Graduação,Solteiro,Espírita,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-I),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Excelente face ao estresse,Forte face ao estresse (PC- I)
18126,A depressão da minha mãe.,31 - 49 anos,Mais de um ano,Feminino,ES,ES,Professora,Professora,Pós-Graduação,Casado,Católico,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18159,Descobrir a ciclotimia,31 - 49 anos,Mais de um ano,Masculino,CE,SP,Teólogo,Pastorear,Superior Completo,Casado,Evangélico,Sim,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC- I)
18160,nascimento de meu filho prematuro,31 - 49 anos,Mais de um ano,Feminino,SP,SP,Adm de empresas,gerente de produtos,Pós-Graduação,Casado,Evangélico,Sim,Moderada face ao estresse (PC-P),Boa face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18162,nódulo da mama,18 - 30 anos,Semanas,Feminino,RS,RS,,Coordenadora RH,Pós-Graduação,Divorciado,Evangélico,Não,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18163,Falecimento do meu pai,31 - 49 anos,Alguns dias,Feminino,RS,RS,Publicitária,Gestora Líder,Pós-Graduação,Casado,Católico,Não,Excelente face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18164,Fibrose cística,Até 6 anos,Um ano,Masculino,RS,RS,,,Ensino Médio,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca diante do estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse
18165,"Não lembro de nada deste tipo na minha vida,mas meu irmão teve um acidente sério em 2002 e impactou nossas vidas.",31 - 49 anos,Mais de um ano,Feminino,RS,RS,gestora imobiliária,Tempo Imóveis,Pós-Graduação,Casado,Católico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Fraca diante do estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P)
18166,CRISE FINANCEIRA NA MINHA EMPRESA,31 - 49 anos,Mais de um ano,Feminino,RS,RS,ADMINISTRAÇÃO DE EMPRESAS,EMPRESARIA,Superior Completo,Casado,Evangélico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P)
18197,Cirurgião hiper-hidrose e prótese mamária,,,Feminino,RS,RS,Bacharel Contábeis,Bancaria,Pós-Graduação,Casado,Católico,Sim,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18199,perda do pai,18 - 30 anos,Mais de um ano,Masculino,SP,SP,publicitario,ci intercambios,Superior Completo,Casado,Evangélico,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P)
18553,Eplepsia na adolescencia,18 - 30 anos,Mais de um ano,Feminino,RS,RS,Contadora,Gerente administrativo,Superior Completo,Casado,Católico,Não,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Forte face ao estresse (PC- I)
18554,Tentativa de suicídio do meu pai,31 - 49 anos,Meses,Feminino,RS,RS,Administração de Empresas,Executiva de Novos Negócios,Superior Completo,Divorciado,Espírita,Sim,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Excelente face ao estresse,Boa face ao estresse (PC-P)
18562,Fui molestada por um desconhecido.,7 - 12 anos,Mais de um ano,Feminino,RJ,RJ,Enfermeira,Hospital Municipal Salgado Filho,Superior Completo,Solteiro,Evangélico,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Forte face ao estresse (PC-P)
18563,acidente de trabalho do meu pai,18 - 30 anos,Meses,Feminino,RJ,RJ,enfermeira,enfermeira residente,Superior Completo,Solteiro,Espírita,Sim,Excelente face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Boa face ao estresse (PC-I)
18564,,,,Feminino,PB,AC,Enfermeira,Enfermeira,Pós-Graduação,Casado,Evangélico,Não,Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18565,Desmotivação profissional,18 - 30 anos,Meses,Feminino,RJ,RJ,Enfermeira,Enfermeira residente,Superior Completo,Solteiro,Evangélico,Sim,Forte face ao estresse (PC-P),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Excelente face ao estresse,Moderada face ao estresse (PC-I)
18566,Depressão,18 - 30 anos,Um ano,Feminino,RJ,AC,Enfermeira,Residente de enfermagem,Pós-Graduação,Solteiro,Evangélico,Sim,Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
18567,Dengue,18 - 30 anos,Semanas,Masculino,RJ,RJ,Enfermeiro,,Pós-Graduação,União Estável,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Excelente face ao estresse,Boa face ao estresse (PC-I)
18569,Pré eclampsia,18 - 30 anos,Alguns dias,Feminino,RJ,RJ,,,Superior Completo,Viúvo,Espírita,Não,Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I)
18570,trombose venosa cerebral profunda.,18 - 30 anos,Meses,Feminino,RJ,RJ,Enfermeiro,enfermeiro,Pós-Graduação,Casado,Evangélico,Sim,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18571,Acidente do meu irmão,18 - 30 anos,Mais de um ano,Feminino,ES,ES,Enfermeira,Enfermeira intensivista,Pós-Graduação,Solteiro,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18572,,18 - 30 anos,Um ano,Feminino,RJ,RJ,Enfermeira,TEC de enfermagem,Superior Completo,Casado,Evangélico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-I),Boa face ao estresse(PC-P),Excelente face ao estresse,ExcelÃªncia face ao estresse
18573,,,,Feminino,TO,RJ,tec de enfermagem,HMSF,Técnico,Casado,Evangélico,Não,Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-P)
18574,,,,Masculino,RJ,RJ,tecnico de enfermagem,técnico de enfermagem,Superior Incompleto,Casado,Outro,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Excelente face ao estresse,Forte face ao estresse (PC- I)
18575,Perda do tesão,31 - 49 anos,Mais de um ano,Masculino,RJ,RJ,Tec Enf,Tec Enf,Ensino Médio,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse
18576,O AVC do meu pai,31 - 49 anos,Mais de um ano,Feminino,AC,AC,Tec. Enfermagem,,Superior Incompleto,Casado,Outro,Não,Excelente face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18577,A perda do meu pai.,31 - 49 anos,Meses,Feminino,RJ,RJ,Enfermeiro,Enfermagem,Pós-Graduação,Casado,Católico,Sim,Excelente face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),Excelente face ao estresse,Boa face ao estresse (PC-I)
18578,Abuso Sexual na infância e racismo.,7 - 12 anos,Mais de um ano,Feminino,RJ,RJ,Enfermeira Superior,Enfermeira em Terapia Intensiva,Superior Completo,Solteiro,Evangélico,Não,Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I)
18579,Uma tuberculose e 3 pnemunia,13 - 17 anos,Meses,Feminino,RJ,RJ,,Técnico de enfermagem,Pós-Graduação,Divorciado,Espírita,Não,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I)
18580,Crise de asma,7 - 12 anos,Alguns dias,Feminino,MG,RJ,Tec. De Enfermagem,Área da saúde,Ensino Médio,Divorciado,Espírita,Não,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18581,Hanseníase,7 - 12 anos,Mais de um ano,Feminino,DF,RJ,Nutrição,Técnica de enfermagem/ nutricionista,Pós-Graduação,Solteiro,Evangélico,Não,Excelente face ao estresse,Boa face ao estresse (PC-I),Forte face ao estresse (PC-P),Fraca diante do estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I)
18583,"A morte do meu pai, teve um infarto em casa e veio a óbito.",13 - 17 anos,Mais de um ano,Masculino,RJ,RJ,Médio técnico,,Ensino Médio,Divorciado,Católico,Não,Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18584,Nenhuma,,,Feminino,RJ,RJ,Enfermeiro,,Pós-Graduação,Solteiro,Católico,Não,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse
18864,problemas durante uma viagem internacional onde eu era o líder do grupo. Isso em 2016,31 - 49 anos,Alguns dias,Masculino,MG,MG,administrador e empresário,nuh digital e fábrica de cervejas,Pós-Graduação,Solteiro,Outro,Sim,Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Boa face ao estresse (PC-P)
18865,Morte do meu avô,18 - 30 anos,Mais de um ano,Feminino,PR,PR,Enfermeira,Enfermeira gerencial,Pós-Graduação,Divorciado,Católico,Sim,Excelente face ao estresse,Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-I),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
18866,"Acidente de meu pai, seguido de óbito",31 - 49 anos,Meses,Feminino,PR,PR,Técnico de enfermagem,Técnico de enfermagem,Técnico,Divorciado,Evangélico,Sim,Excelente face ao estresse,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
